0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,69,184,255,255,248,249,255,255,255,236,158,147,67,61,49,32,35,34,34,34,34,35,32,49,61,67,147,158,236,255,255,255,249,248,255,255,184,69,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,128,251,255,252,253,255,255,239,157,106,53,38,35,47,48,51,55,55,55,55,55,55,55,55,51,48,47,35,38,53,106,157,239,255,255,253,252,255,251,128,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,69,186,255,253,248,255,255,196,141,67,34,41,50,54,55,52,52,51,51,51,51,51,51,51,51,51,51,52,52,55,54,50,41,34,67,141,196,255,255,248,253,255,186,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,76,252,255,248,255,255,200,99,42,35,48,55,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,55,48,35,42,99,200,255,255,248,255,252,76,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,178,255,252,248,255,241,153,52,38,53,55,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,55,53,38,52,153,241,255,248,252,255,178,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,180,255,251,253,255,195,57,37,51,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,51,37,57,195,255,253,251,255,180,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,180,255,247,255,252,151,53,44,55,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,55,44,53,151,252,255,247,255,180,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,180,255,248,255,242,110,28,52,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,52,28,110,242,255,248,255,180,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,180,255,246,255,197,57,44,55,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,55,44,57,197,255,246,255,180,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,180,255,246,255,196,45,46,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,46,45,196,255,246,255,180,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,127,255,244,255,196,45,49,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,49,45,196,255,244,255,127,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,75,244,248,255,196,45,49,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,49,45,196,255,248,244,75,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60,252,253,253,195,46,49,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,49,46,195,253,253,252,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,11,194,254,253,248,56,46,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,46,56,248,253,254,194,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,127,255,248,252,110,43,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,43,110,252,248,255,127,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,60,243,250,255,114,33,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,49,50,53,52,52,52,52,53,50,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,33,114,255,250,243,60,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,11,194,255,255,195,39,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,50,50,57,70,76,75,75,75,75,76,70,57,50,50,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,39,195,255,255,194,11,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,128,255,255,207,44,51,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,48,57,69,77,78,76,76,76,76,76,76,78,77,69,57,48,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,51,44,207,255,255,128,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,237,253,246,98,39,55,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,63,76,78,76,76,76,76,76,76,76,76,76,76,78,76,63,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,55,39,98,246,253,237,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,127,255,254,153,30,56,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,69,79,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,69,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,56,30,153,254,255,127,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,237,254,246,63,49,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,48,63,79,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,79,63,48,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,49,63,246,254,237,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,127,255,253,115,41,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,58,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,58,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,41,115,253,255,127,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,236,254,203,38,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,38,203,254,236,18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,127,255,253,103,40,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,49,63,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,63,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,40,103,253,255,127,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,236,254,203,41,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,74,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,74,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,41,203,254,236,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,128,255,253,103,40,54,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,50,57,77,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,57,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,40,103,253,255,128,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,234,255,203,41,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,49,65,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,65,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,41,203,255,234,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,69,248,248,100,40,54,51,51,51,51,51,51,51,51,51,51,50,51,52,52,52,50,51,51,51,51,52,74,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,74,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,40,100,248,248,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,142,255,234,55,50,52,51,51,51,51,51,51,51,51,51,50,54,52,48,48,49,55,52,50,51,51,51,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,50,55,234,255,142,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,229,253,151,38,54,51,51,51,51,51,51,51,51,51,50,54,39,14,3,3,4,25,48,54,51,50,58,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,57,50,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,54,38,151,253,229,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,69,251,251,67,46,52,51,51,51,51,51,51,51,51,50,53,39,0,0,0,0,0,0,4,35,54,49,64,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,64,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,46,67,251,251,69,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,141,255,194,47,52,51,51,51,51,51,51,51,51,51,51,53,12,0,1,0,0,0,1,0,0,16,50,64,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,63,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,47,194,255,141,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,229,253,139,33,55,51,51,51,51,51,51,51,51,50,54,38,0,1,0,0,0,0,0,0,1,0,13,65,78,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,63,49,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,55,33,139,253,229,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,73,251,251,70,47,52,51,51,51,51,51,51,51,51,51,51,12,0,1,0,0,0,0,0,0,0,1,0,27,80,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,62,49,51,51,50,51,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,47,70,251,251,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,126,255,191,47,52,51,51,51,51,51,51,51,51,51,52,49,2,0,0,0,0,0,0,0,0,0,0,1,0,59,80,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,53,51,51,51,56,52,48,52,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,52,47,191,255,126,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,178,255,150,31,56,51,51,51,51,51,51,51,51,50,53,37,2,0,0,0,0,0,0,0,0,0,0,0,2,22,65,79,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,52,50,52,50,29,14,3,16,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,56,31,150,255,178,9,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,249,251,108,42,53,51,51,51,51,51,51,51,51,50,55,23,0,1,0,0,0,0,0,0,0,0,0,0,1,15,38,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,69,50,52,52,15,0,0,0,0,15,53,51,51,51,51,51,51,51,51,51,51,51,51,51,51,53,42,108,251,249,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,70,248,250,56,49,52,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,12,22,50,81,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,78,61,50,53,14,0,1,1,0,1,0,36,54,51,51,51,51,51,51,51,51,51,51,51,51,51,52,49,56,250,248,70,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,133,255,191,50,51,52,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,2,25,25,64,79,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,75,54,52,15,0,1,0,0,0,1,0,25,56,50,51,51,51,51,51,51,51,51,51,51,51,51,52,51,50,191,255,133,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,127,255,148,31,56,51,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20,23,37,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,77,70,53,15,0,1,0,0,0,0,0,0,14,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,56,31,148,255,127,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,235,251,108,42,53,51,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,26,22,63,79,75,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,59,34,0,1,0,0,0,0,0,0,0,1,47,52,51,51,51,51,51,51,51,51,51,51,51,51,51,53,42,108,251,235,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,246,246,53,49,52,51,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,25,37,78,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,76,79,64,45,3,0,0,0,0,0,0,0,0,0,3,48,52,51,51,51,51,51,51,51,51,51,51,51,51,51,52,49,53,246,246,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,243,255,65,47,52,51,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,25,62,79,75,76,76,76,76,76,76,76,76,76,76,76,76,76,78,68,56,26,0,1,0,0,0,0,0,0,0,0,3,48,52,51,51,51,51,51,51,51,51,51,51,51,51,51,52,47,65,255,243,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,68,249,198,47,51,51,51,51,51,51,51,51,51,51,51,50,55,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,40,78,75,76,76,76,76,75,75,76,76,76,76,76,76,78,68,53,39,3,1,0,0,0,0,0,0,0,0,0,3,48,52,51,51,51,51,51,51,51,51,51,51,51,51,51,51,51,47,198,249,68,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
