0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,2,0,7,79,143,169,169,143,79,7,0,2,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,0,106,218,214,171,145,145,171,214,218,106,0,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,11,184,202,91,41,32,34,34,32,41,91,202,184,11,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,1,2,12,199,156,34,41,53,55,54,54,55,53,41,34,156,199,12,2,1,0,0,0,0,0,0
0,0,0,0,0,0,3,0,177,144,26,54,53,51,50,49,49,50,51,53,54,26,144,177,0,3,0,0,0,0,0,0
0,0,0,0,0,3,0,108,174,28,56,51,51,50,55,63,63,55,50,51,51,56,28,174,108,0,3,0,0,0,0,0
0,0,0,0,1,1,20,188,51,50,51,51,50,58,76,78,78,76,58,50,51,52,50,51,188,20,1,1,0,0,0,0
0,0,0,0,3,0,120,121,35,54,53,52,51,73,77,76,76,77,73,52,51,51,54,35,121,120,0,3,0,0,0,0
0,0,0,1,1,10,165,53,51,52,40,43,60,76,76,76,76,76,77,57,49,51,51,51,53,165,10,1,1,0,0,0
0,0,0,3,0,66,136,35,57,38,0,2,45,80,75,76,76,76,78,61,52,53,51,54,36,136,66,0,3,0,0,0
0,0,0,4,0,117,96,40,56,20,0,0,6,69,78,76,76,76,78,55,18,35,54,52,41,96,117,0,4,0,0,0
0,0,0,1,0,138,65,47,55,19,0,1,0,33,80,74,74,78,73,15,0,15,54,51,48,65,138,0,1,0,0,0
0,0,1,0,7,138,49,50,54,19,0,1,1,3,60,85,81,76,37,0,1,13,53,51,51,49,138,7,0,1,0,0
0,0,1,0,24,131,42,52,55,25,0,1,1,0,16,82,78,52,10,0,0,17,54,50,53,42,131,24,0,1,0,0
0,0,1,0,33,136,40,53,54,36,0,0,0,0,2,46,54,40,0,1,0,27,55,50,53,40,136,33,0,1,0,0
0,0,1,0,33,138,40,53,52,47,3,0,0,0,0,37,59,27,0,1,0,41,53,51,53,40,138,33,0,1,0,0
0,0,1,0,24,125,42,53,50,54,16,0,1,1,0,44,76,15,0,0,9,52,51,51,53,42,125,24,0,1,0,0
0,0,1,0,9,119,47,52,50,54,38,0,1,1,0,24,61,11,1,0,32,54,50,51,52,47,119,9,0,1,0,0
0,0,0,1,0,118,57,50,51,51,53,13,0,2,0,17,57,14,0,15,53,51,51,51,50,57,118,0,1,0,0,0
0,0,0,3,0,98,76,45,51,51,53,43,1,0,0,21,57,34,19,50,52,51,51,51,45,76,98,0,3,0,0,0
0,0,0,2,0,59,101,41,53,51,50,54,35,2,0,40,53,52,54,52,51,51,51,53,41,101,59,0,2,0,0,0
0,0,0,1,0,12,121,46,52,51,51,50,54,44,41,52,51,51,50,51,51,51,51,52,46,121,12,0,1,0,0,0
0,0,0,0,3,0,93,76,45,52,51,51,50,52,53,51,51,51,51,51,51,51,52,45,76,93,0,3,0,0,0,0
0,0,0,0,1,0,22,120,42,53,51,51,51,51,50,50,51,51,51,51,51,51,53,42,120,22,0,1,0,0,0,0
0,0,0,0,0,2,0,90,96,38,54,51,51,51,64,61,66,59,49,51,51,54,38,96,90,0,2,0,0,0,0,0
0,0,0,0,0,1,2,5,127,70,41,54,51,51,53,53,55,54,50,51,54,41,70,127,5,2,1,0,0,0,0,0
0,0,0,0,0,0,1,0,21,131,70,37,53,53,51,51,50,51,53,53,37,70,131,21,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,2,0,24,132,98,43,40,46,49,49,46,40,43,98,132,24,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,2,0,4,95,135,103,73,61,61,73,103,135,95,4,0,2,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,21,74,103,108,108,103,74,21,0,0,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
