 -0.0793681, 0.233305, 10.4635, -6.90307, -54.4808, -17.8031, -11.3415, 11.3024, 11.3024, -17.165, -17.165, -9.40927, -9.40927, -9.40927, -9.40927, -9.40927, -9.40927, 49.7968, 49.7968, 49.7968, 49.7968, 49.7968, 49.7968, 67.3444, 67.3444, 70.0937, 70.0937, 53.8869, 25.6874, -21.9853, 42.4793, 4.05578e-320
 0.485909, -0.280642, 18.1409, -13.2545, -5.50596, -16.1445, 11.3523, -25.3023, -24.2128, 32.8092, 57.854, 56.5598, 65.2571, 65.2571, 87.901, 87.901, 87.901, 81.7919, 81.7919, 81.7919, 65.5851, 65.5851, 65.5851, 112.462, 70.642, 63.306, 96.1086, 28.9389, -0.0250752, 13.4575, 35.8388, 0.485909
 0.056853, 0.0256628, 19.5427, -13.2515, -12.3566, -6.86724, -8.20667, 20.7655, 41.4534, 35.9961, 34.5458, 28.0843, 100.615, 112.248, 101.341, 126.386, 126.386, 176.131, 176.131, 134.31, 58.1225, 52.27, 52.27, 104.982, 83.3897, 79.4066, 73.5861, 46.4513, 0.90117, 13.9715, 37.091, 0.0256628
 0.0961299, -0.0802383, 20.2841, -13.2172, -10.9357, -7.25469, 4.10265, 84.4947, 32.6032, -15.9073, 54.1487, 85.0987, 163.027, 160.201, 102.028, 108.514, 108.514, 185.158, 185.158, 189.751, 187.158, 130.411, 58.8145, 100.231, 131.006, 170.096, 125.176, 46.5468, 2.60606, 14.6495, 38.6555, 20.2841
 0.130283, -0.048987, 20.895, -11.4426, -11.2709, 10.4052, 50.0121, 38.1328, -24.3224, 108.477, 185.225, 146.971, 143.98, 147.151, 125.353, 144.056, 150.769, 150.187, 196.608, 193.828, 170.887, 95.2313, 60.6466, 59.9805, 58.3276, 149.259, 210.741, 70.8416, 2.15812, 15.6586, 39.5746, -11.4426
 -0.0601769, -0.0812523, 22.3835, -11.5234, 19.9175, 72.3708, 5.62752, -10.2593, 107.232, 163.381, 165.971, 140.54, 159.784, 137.279, 152.132, 165.532, 132.4, 160.405, 164.826, 75.2483, 58.1988, 71.1145, 29.6714, 63.9333, 73.6002, 72.7283, 148.831, 172.189, 58.8926, 14.5912, 41.4647, 19.9175
 0.403633, 0.589491, 21.8999, 9.76647, 76.1592, 11.2119, 29.2252, 150.177, 159.711, 152.876, 140.994, 127.72, 169.868, 144.441, 133.149, 147.056, 128.724, 135.16, 63.9547, 16.7334, -2.08397, 70.5941, 65.5932, 60.7218, 63.2842, 89.1642, 71.8595, 159.681, 145.234, 33.305, 41.6975, 11.2119
 1.30336, -0.00710713, 28.0538, 52.4633, 31.2976, 44.3346, 186.851, 182.684, 152.335, 159.36, 100.232, 109.28, 171.103, 135.295, 133.367, 142.908, 120.098, 65.3407, 66.4351, 5.9467, -4.74933, 41.5727, 75.4367, 58.5921, 82.7495, 133.002, 85.9417, 54.7646, 90.8913, 66.5138, 42.6202, 186.851
 0.47061, 0.13919, 72.9684, 52.2466, 25.6364, 186.836, 184.572, 174.736, 140.737, 158.12, 62.5242, 53.728, 171.51, 137.73, 133.214, 132.56, 71.1408, 3.78313, 154.978, 52.9936, -2.53625, 79.1774, 86.2689, 51.0231, 91.0602, 123.704, 66.0045, 40.715, 102.458, 118.905, 43.8214, 174.736
 0.320636, 13.0393, 120.389, 42.9602, 132.633, 209.057, 168.65, 164.307, 138.258, 160.596, 131.296, 31.7277, 164.823, 132.547, 120.541, 78.186, -16.3673, -28.1461, 77.7189, 57.3961, 51.5103, 126.589, 46.7163, 48.7559, 57.5545, 62.2134, 50.8628, 33.6513, 73.4446, 222.21, 59.0356, 138.258
 0.206635, 42.7459, 120.779, 76.4788, 193.775, 196.675, 134.942, 106.017, 153.812, 162.534, 172.642, -2.06051, 132.747, 124.005, 85.3857, 34.8384, -3.6952, -6.98722, 21.9257, 21.2096, 75.9585, 70.4641, 19.5136, 48.4156, 55.1497, 64.6487, 59.7466, 45.5266, 9.71368, 211.744, 136.153, 162.534
 0.247167, 84.7916, 113.094, 123.081, 200.565, 197.853, 159.615, 67.3809, 67.9147, 138.056, 82.2111, 1.16781, 45.0412, 47.7923, 1.27991, 85.0705, 136.087, 144.693, 87.3505, 15.0195, 12.1359, -1.29409, 17.6958, 45.1979, 60.3126, 92.2293, 75.2967, 42.4312, 5.00287, 88.9118, 208.678, 82.2111
